Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
D03,RE,"",2015-10-01 07:00:00,(none),"1,605.00",0,(none),0
D04,RE,"",2015-10-01 07:00:00,(none),"1,605.00",0,(none),0
D05,RE,"",2015-10-01 07:00:00,(none),"1,605.00",0,(none),0
D06,RE,"",2015-10-01 07:00:00,(none),"1,807.94",0,(none),0
D13,RE,"",2015-10-01 07:00:00,(none),"1,772.13",0,(none),0
D14,RE,"",2015-10-01 07:00:00,(none),"1,772.13",0,(none),0
D15,RE,"",2015-10-01 07:00:00,(none),"1,772.13",0,(none),0
D22,RE,"",2015-10-01 07:00:00,(none),"2,162.08",0,(none),0
D21,RE,"",2015-10-01 07:00:00,(none),"2,132.01",0,(none),0
D24,RE,"",2015-10-01 07:00:00,(none),"1,469.27",15,(none),15
D16,RE,"",2015-10-01 07:00:00,(none),"1,772.13",0,(none),0
D12,RE,"",2015-10-01 07:00:00,(none),"1,807.09",0,(none),0
D590,RE,"",2015-10-01 07:00:00,(none),"2,590.13",0,(none),0
D28,RE,"",2015-10-01 07:00:00,(none),"1,818.53",0,(none),0
D585,RE,"",2015-10-01 07:00:00,(none),"1,890.42",0,(none),0
