Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
140271,5118,PPC - P.E,40.000,307,2015-10-04,R0.00,R0.00,0,Yes
444074,9160,PPC - P.E,40.000,307,2015-10-04,R0.00,R0.00,0,No
444075,9162,PPC - P.E,40.000,307,2015-10-04,R0.00,R0.00,0,Yes
444076,9161,PPC - P.E,40.000,307,2015-10-04,R0.00,R0.00,0,Yes
444077,9163,PPC - P.E,40.000,307,2015-10-04,R0.00,R0.00,0,Yes
B40-1,"",PPC - P.E,40.000,307,2015-10-04,R0.00,R0.00,0,Yes
B40-2,"",PPC - P.E,40.000,307,2015-10-04,R0.00,R0.00,0,Yes
B40-4,"",PPC - P.E,40.000,307,2015-10-04,R0.00,R0.00,0,Yes
D553,9727,PPC - P.E,40.000,307,2015-10-04,R0.00,R0.00,0,No
D554,9716,PPC - P.E,40.000,307,2015-10-04,R0.00,R0.00,0,Yes
D555,9726,PPC - P.E,40.000,307,2015-10-04,R0.00,R0.00,0,Yes
D556,9728,PPC - P.E,40.000,307,2015-10-04,R0.00,R0.00,0,Yes
D557,9725,PPC - P.E,40.000,307,2015-10-04,R0.00,R0.00,0,No
D558,9734,PPC - P.E,40.000,307,2015-10-04,R0.00,R0.00,0,Yes
D559,9733,PPC - P.E,40.000,307,2015-10-04,R0.00,R0.00,0,Yes
