Truck,Date,Income,Contribution,Kms,Blackout Status
104,2015-03-31,"R6,907.68","R2,071.20",350,No
105,2015-03-31,"R6,946.68","R1,521.28",421,No
106,2015-03-31,"R6,907.68","R2,071.20",350,No
107,2015-03-31,"R6,946.68","R1,521.28",421,Yes
108,2015-03-31,"R6,946.68","R1,521.28",421,Yes
111,2015-03-31,"R6,946.68","R1,521.28",421,Yes
116,2015-03-31,"R7,043.10",R915.58,370,No
117,2015-03-31,"R5,944.62",R713.36,386,No
119,2015-03-31,"R5,944.62",R713.36,386,No
120,2015-03-31,"R7,043.10",R915.58,370,Yes
121,2015-03-31,"R7,043.10",R915.58,370,No
122,2015-03-31,"R5,944.62",R713.36,386,Yes
123,2015-03-31,"R5,944.62",R713.36,386,No
124,2015-03-31,"R5,944.62",R713.36,386,Yes
125,2015-03-31,"R8,125.12",R730.52,395,No
126,2015-03-31,"R8,125.12",R730.52,395,No
127,2015-03-31,"R5,944.62",R713.36,386,Yes
128,2015-03-31,"R6,946.68","R1,521.28",421,Yes
129,2015-03-31,"R6,907.68","R2,071.20",350,No
131,2015-03-31,"R6,946.68","R1,521.28",421,Yes
132,2015-03-31,"R6,946.68","R1,521.28",421,No
133,2015-03-31,"R6,907.68","R2,071.20",350,No
134,2015-03-31,"R6,907.68","R2,071.20",350,No
135,2015-03-31,"R8,125.12",R730.52,395,No
136,2015-03-31,"R8,125.12",R730.52,395,No
137,2015-03-31,"R8,125.12",R730.52,395,No
138,2015-03-31,"R5,944.62",R713.36,386,Yes
139,2015-03-31,"R5,944.62",R713.36,386,Yes
140,2015-03-31,"R6,946.68","R1,521.28",421,Yes
141,2015-03-31,"R6,946.68","R1,521.28",421,Yes
142,2015-03-31,"R6,946.68","R1,521.28",421,Yes
143,2015-03-31,"R5,944.62",R713.36,386,Yes
144,2015-03-31,"R7,043.10",R915.58,370,Yes
145,2015-03-31,"R5,944.62",R713.36,386,No
146,2015-03-31,"R7,043.10",R915.58,370,Yes
198,2015-03-31,"R8,125.12",R730.52,395,No
244,2015-03-31,"R6,907.68","R2,071.20",350,No
245,2015-03-31,"R6,946.68","R1,521.28",421,Yes
246,2015-03-31,"R6,166.16",R729.00,422,No
247,2015-03-31,"R6,166.16",R729.00,422,Yes
248,2015-03-31,"R6,166.16",R729.00,422,No
249,2015-03-31,"R7,340.33",R685.02,355,No
25,2015-03-31,"R7,340.33",R685.02,355,No
250,2015-03-31,"R6,350.74","R1,455.86",210,Yes
252,2015-03-31,"R6,350.74","R1,455.86",210,Yes
253,2015-03-31,"R6,350.74","R1,455.86",210,Yes
254,2015-03-31,"R6,350.74","R1,455.86",210,Yes
255,2015-03-31,"R6,350.74","R1,455.86",210,Yes
256,2015-03-31,"R6,350.74","R1,455.86",210,Yes
257,2015-03-31,"R6,350.74","R1,455.86",210,Yes
258,2015-03-31,"R6,350.74","R1,455.86",210,Yes
259,2015-03-31,"R6,350.74","R1,455.86",210,Yes
260,2015-03-31,"R6,350.74","R1,455.86",210,Yes
261,2015-03-31,"R6,166.16",R729.00,422,Yes
262,2015-03-31,"R6,166.16",R729.00,422,Yes
263,2015-03-31,"R6,166.16",R729.00,422,Yes
264,2015-03-31,"R6,166.16",R729.00,422,No
265,2015-03-31,"R6,166.16",R729.00,422,Yes
266,2015-03-31,"R5,944.62",R713.36,386,Yes
267,2015-03-31,"R7,043.10",R915.58,370,Yes
268,2015-03-31,"R6,166.16",R729.00,422,Yes
269,2015-03-31,"R7,340.33",R685.02,355,Yes
270,2015-03-31,"R7,340.33",R685.02,355,Yes
299,2015-03-31,"R6,946.68","R1,521.28",421,No
304,2015-03-31,"R6,946.68","R1,521.28",421,Yes
324,2015-03-31,"R8,125.12",R730.52,395,No
325,2015-03-31,"R8,125.12",R730.52,395,No
326,2015-03-31,"R8,125.12",R730.52,395,No
327,2015-03-31,"R8,125.12",R730.52,395,No
329,2015-03-31,"R6,166.16",R729.00,422,Yes
330,2015-03-31,"R6,166.16",R729.00,422,Yes
335,2015-03-31,"R6,166.16",R729.00,422,Yes
338,2015-03-31,"R7,340.33",R685.02,355,No
339,2015-03-31,"R7,340.33",R685.02,355,No
340,2015-03-31,"R8,125.12",R730.52,395,No
341,2015-03-31,"R8,125.12",R730.52,395,Yes
342,2015-03-31,"R8,125.12",R730.52,395,No
343,2015-03-31,"R5,944.62",R713.36,386,Yes
68,2015-03-31,"R6,166.16",R729.00,422,Yes
83,2015-03-31,"R7,043.10",R915.58,370,Yes
84,2015-03-31,"R7,043.10",R915.58,370,Yes
85,2015-03-31,"R7,043.10",R915.58,370,No
86,2015-03-31,"R7,043.10",R915.58,370,No
95,2015-03-31,"R6,166.16",R729.00,422,Yes
96,2015-03-31,"R6,946.68","R1,521.28",421,Yes
97,2015-03-31,"R7,043.10",R915.58,370,Yes
