Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
E064,PUMA ENERGY DRAKENSBERG OIL'S (MLE),"",2015-09-29 06:00:00,2015-09-29 07:45:00,130.49,666,2015-09-29 12:43:00,700
E074,Total SA (Sishen Mines) F and V,"",2015-09-29 12:00:00,2015-09-29 12:00:00,"21,009.53",531,2015-09-29 13:25:00,531
E075,Total SA Bridging CPL,"",2015-09-28 18:00:00,2015-09-28 11:15:00,"32,820.60",1140,2015-09-29 14:00:00,1140
E079,Easigas (PTY) Ltd,"",2015-09-29 12:00:00,2015-09-28 16:00:00,"6,913.56",80,2015-09-29 15:00:00,80
E080,Easigas (PTY) Ltd,"",2015-09-29 15:00:00,2015-09-29 10:50:00,"5,380.17",0,2015-09-29 23:16:00,0
E021,Engen Langlaagte F & V,"",2015-09-29 07:00:00,2015-09-29 07:00:00,"7,832.67",81,2015-09-29 07:51:00,0
E059,Engen,"",2015-09-28 07:00:00,2015-09-28 18:51:00,"18,875.09",1300,2015-09-29 08:04:00,1300
E095,Easigas (PTY) Ltd,"",2015-09-29 13:00:00,2015-09-29 13:50:00,"6,618.45",194,2015-09-29 18:16:00,80
E102,Total SA (Sishen Mines) F and V,"",2015-09-29 14:00:00,2015-09-29 13:00:00,"24,287.03",0,2015-09-29 13:55:00,0
E111,Total SA (Sishen Mines) F and V,"",2015-09-29 12:00:00,2015-09-29 14:40:00,"23,669.53",1350,2015-09-29 15:35:00,1350
E112,Total SA (Sishen Mines) F and V,"",2015-09-29 12:00:00,2015-09-29 10:20:00,"23,669.53",1350,2015-09-29 11:30:00,1350
E115,Engen Langlaagte F & V,"",2015-09-29 07:00:00,2015-09-29 06:25:00,"3,359.77",119,2015-09-29 07:25:00,0
E115,Engen Langlaagte F & V,"",2015-09-29 16:00:00,2015-09-29 13:35:00,"2,944.63",68,2015-09-29 14:04:00,0
E115,Engen Langlaagte F & V,"",2015-09-30 07:00:00,2015-09-29 18:21:00,"6,547.58",70,2015-09-29 20:04:00,0
E116,PUMA ENERGY MATOLA(MLE),"",2015-09-27 17:00:00,2015-09-27 18:30:00,"12,964.00",384,2015-09-29 09:50:00,384
E117,Engen Langlaagte F & V,"",2015-09-29 08:00:00,2015-09-29 06:47:00,"4,425.09",103,2015-09-29 08:02:00,0
E117,Engen Langlaagte F & V,"",2015-09-29 14:30:00,2015-09-29 14:49:00,"4,050.65",57,2015-09-29 17:42:00,0
E113,Engen Langlaagte F & V,"",2015-09-29 07:00:00,2015-09-29 06:40:00,"4,425.09",103,2015-09-29 07:33:00,0
E113,Engen Langlaagte F & V,"",2015-09-29 12:30:00,2015-09-29 12:50:00,"4,140.19",68,2015-09-29 13:59:00,0
E153,Total SA Bridging F&V,"",2015-09-27 18:00:00,2015-09-29 07:55:00,"9,323.93",522,2015-09-29 09:14:00,0
E094,Easigas (PTY) Ltd,"",2015-09-29 15:00:00,2015-09-29 18:26:00,"5,592.30",0,2015-09-29 19:25:00,0
E179,Total SA Bridging F&V,"",2015-09-29 18:00:00,(none),"17,029.70",553,(none),553
E165,Total SA Bridging F&V,"",2015-09-29 18:00:00,2015-09-29 08:30:00,"14,482.67",0,2015-09-29 10:40:00,0
E168,Total SA Bridging F&V,"",2015-09-29 08:00:00,2015-09-29 10:20:00,"19,609.07",553,2015-09-29 18:52:00,553
E173,Total SA Bridging F&V,"",2015-09-29 12:00:00,2015-09-29 10:40:00,"14,482.67",0,2015-09-29 13:47:00,0
E176,Total SA Bridging F&V,"",2015-09-28 18:00:00,2015-09-29 11:57:00,"14,482.67",0,2015-09-29 13:02:00,0
E151,Total SA (Sishen Mines) F and V,"",2015-09-29 13:00:00,(none),"23,289.53",540,(none),540
E158,Engen Langlaagte F & V,"",2015-09-29 07:00:00,2015-09-29 06:57:00,"4,123.91",66,2015-09-29 08:42:00,0
E158,Engen Langlaagte F & V,"",2015-09-29 15:00:00,2015-09-29 14:26:00,"3,944.83",94,2015-09-29 16:50:00,0
E009,Engen,"",2015-09-28 18:00:00,2015-09-28 19:15:00,"23,480.61",1140,2015-09-29 05:47:00,1140
