Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
E070,Total SA (Sishen Mines) F and V,"",2015-09-22 17:00:00,2015-09-22 11:45:00,"23,422.53",520,2015-09-22 16:45:00,520
E076,Total SA (Sishen Mines) F and V,"",2015-09-22 18:00:00,2015-09-22 18:00:00,"21,009.53",531,2015-09-22 18:40:00,531
E104,Total SA (Sishen Mines) F and V,"",2015-09-22 16:00:00,2015-09-22 11:45:00,"21,731.53",540,2015-09-22 16:45:00,540
E107,Total SA (Sishen Mines) F and V,"",2015-09-22 13:00:00,2015-09-22 12:30:00,"23,289.53",540,2015-09-22 14:25:00,540
E106,Total SA (Sishen Mines) F and V,"",2015-09-22 14:00:00,2015-09-22 14:25:00,"23,289.53",540,2015-09-22 15:15:00,540
E161,Total SA (Sishen Mines) F and V,"",2015-09-22 10:00:00,2015-09-22 09:50:00,"22,529.53",0,2015-09-22 09:55:00,0
E030,Total SA (Sishen Mines) F and V,"",2015-09-22 10:00:00,2015-09-22 13:10:00,"23,669.53",1350,2015-09-22 13:25:00,1350
E101,Total Sishen Mines CPL,"",2015-09-22 06:00:00,2015-09-22 05:45:00,"12,395.43",975,2015-09-22 07:30:00,975
E151,Total SA (Sishen Mines) F and V,"",2015-09-22 12:00:00,2015-09-22 12:05:00,"21,731.53",540,2015-09-22 12:55:00,540
E157,Total SA (Sishen Mines) F and V,"",2015-09-22 11:00:00,2015-09-22 12:25:00,"23,289.53",540,2015-09-22 13:20:00,540
E075,Total SA (Sishen Mines) F and V,"",(none),(none),"5,422.27",0,2015-09-22 00:00:00,0
