Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
250,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 07:00:00,(none),"6,859.19",192,(none),192
251,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 07:00:00,(none),"6,157.79",108,(none),108
252,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 07:00:00,(none),"5,965.74",85,(none),85
253,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 08:00:00,(none),"5,965.74",85,(none),85
254,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 07:00:00,(none),"6,608.69",162,(none),162
256,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 08:00:00,(none),"6,157.79",108,(none),108
257,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 08:00:00,(none),"6,859.19",192,(none),192
258,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 07:00:00,(none),"7,293.39",244,(none),244
259,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 07:00:00,(none),"7,293.39",244,(none),244
260,Wilmar Continental Edible Oils & Fats Pty Ltd,"",2015-08-03 07:00:00,(none),"3,536.00",142,(none),142
255,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-03 07:00:00,(none),"6,608.69",162,(none),162
BWC001,Anglo American New,"",2015-08-03 04:00:00,(none),"10,335.20",660,(none),660
D02,RE,"",2015-08-03 07:00:00,(none),"1,636.23",0,(none),0
D03,RE,"",2015-08-03 07:00:00,(none),"1,673.55",15,(none),15
D04,RE,"",2015-08-03 07:00:00,(none),"1,673.55",15,(none),15
D05,RE,"",2015-08-03 07:00:00,(none),"1,719.25",25,(none),25
D06,RE,"",2015-08-03 07:00:00,(none),"1,894.19",15,(none),15
D08,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"2,683.13",174,2015-08-03 07:00:00,0
D10,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"3,947.22",258,2015-08-03 07:00:00,30
D13,RE,"",2015-08-03 07:00:00,(none),"1,852.83",15,(none),15
D14,RE,"",2015-08-03 07:00:00,(none),"1,852.83",15,(none),15
D15,RE,"",2015-08-03 07:00:00,(none),"1,852.83",15,(none),15
D18,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"3,165.51",143,2015-08-03 07:00:00,90
D20,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"3,643.90",208,2015-08-03 07:00:00,0
D22,RE,"",2015-08-03 07:00:00,(none),"2,247.38",10,(none),10
D23,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"3,475.32",181,2015-08-03 07:00:00,0
D01,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"1,653.16",0,2015-08-03 07:00:00,0
D11,RE,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"1,836.07",0,2015-08-03 07:00:00,0
D21,RE,"",2015-08-03 07:00:00,(none),"2,341.26",25,(none),25
D07,RE,"",2015-08-03 07:00:00,(none),"1,807.94",0,(none),0
644251,Illovo Raw Bulk,"",2015-08-03 08:40:00,2015-08-03 08:40:00,"2,871.86",175,2015-08-03 18:00:00,78
D28,RE,"",2015-08-03 07:00:00,(none),"1,893.83",15,(none),15
C1,Toyota Tsusho Africa F & V,"",2015-08-03 08:30:00,2015-08-03 08:30:00,633.68,17,2015-08-03 08:35:00,0
C1,Toyota Tsusho Africa F & V,"",2015-08-03 10:15:00,2015-08-03 10:15:00,633.68,17,2015-08-03 13:20:00,0
C2,Toyota X-Dock F & V,"",2015-08-03 07:00:00,2015-08-03 11:00:00,"3,498.94",277,2015-08-03 12:00:00,0
C3,Toyota Tsusho Africa F & V,"",2015-08-03 06:30:00,2015-08-03 06:30:00,633.68,16,2015-08-03 06:35:00,0
C3,Toyota Tsusho Africa F & V,"",2015-08-03 08:00:00,2015-08-03 08:00:00,633.68,17,2015-08-03 10:50:00,0
IMV1,Toyota Tsusho Africa F & V,"",2015-08-03 06:30:00,2015-08-03 06:30:00,316.84,17,2015-08-03 06:35:00,0
IMV1,Toyota Tsusho Africa F & V,"",2015-08-03 11:05:00,2015-08-03 11:05:00,316.84,17,2015-08-03 11:35:00,0
IMV1,Toyota Tsusho Africa F & V,"",2015-08-03 12:50:00,2015-08-03 12:50:00,316.84,17,2015-08-03 13:53:00,0
IMV2,Toyota Tsusho Africa F & V,"",2015-08-03 06:30:00,2015-08-03 06:30:00,316.84,17,2015-08-03 06:35:00,0
IMV2,Toyota Tsusho Africa F & V,"",2015-08-03 07:50:00,2015-08-03 07:50:00,316.84,17,2015-08-03 08:20:00,0
IMV2,Toyota Tsusho Africa F & V,"",2015-08-03 10:35:00,2015-08-03 10:35:00,316.84,16,2015-08-03 10:37:00,0
IMV2,Toyota Tsusho Africa F & V,"",2015-08-03 11:55:00,2015-08-03 11:55:00,316.84,17,2015-08-03 12:10:00,0
143003,Toyota X-Dock F & V,"",2015-08-03 08:00:00,2015-08-03 08:00:00,"2,452.78",173,2015-08-03 08:05:00,84
143003,Toyota X-Dock F & V,"",2015-08-03 13:30:00,2015-08-03 13:40:00,"3,104.97",219,2015-08-03 14:00:00,117
538253,Toyota X-Dock F & V,"",2015-08-03 08:00:00,2015-08-03 08:00:00,"2,769.52",148,2015-08-03 08:10:00,51
538253,Toyota X-Dock F & V,"",2015-08-03 12:00:00,2015-08-03 12:00:00,"2,788.23",149,2015-08-03 14:00:00,51
538254,Toyota X-Dock F & V,"",2015-08-03 08:00:00,2015-08-03 08:00:00,"5,219.45",216,2015-08-03 08:20:00,117
538254,Toyota X-Dock F & V,"",2015-08-03 14:00:00,2015-08-03 14:00:00,338.30,14,2015-08-03 14:40:00,0
538255,Toyota X-Dock F & V,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"1,474.51",39,2015-08-03 07:45:00,15
538255,Toyota X-Dock F & V,"",2015-08-03 10:50:00,2015-08-03 10:50:00,491.50,13,2015-08-03 11:00:00,0
538255,Toyota X-Dock F & V,"",2015-08-03 14:00:00,2015-08-03 14:00:00,"3,591.74",95,2015-08-03 14:10:00,18.4
538257,Toyota X-Dock,"",2015-08-03 10:30:00,2015-08-03 10:30:00,"18,579.97",587,2015-08-03 10:40:00,587
525201,Toyota X-Dock F & V,"",2015-08-03 07:00:00,2015-08-03 07:00:00,818.82,37,2015-08-03 07:40:00,50.5
525201,Toyota X-Dock F & V,"",2015-08-03 12:00:00,2015-08-03 12:00:00,"2,589.25",117,2015-08-03 12:20:00,0
525201,Toyota X-Dock F & V,"",2015-08-03 16:00:00,2015-08-03 16:10:00,265.56,12,2015-08-03 16:20:00,0
Hire2,Toyota X-Dock F & V,"",2015-08-03 09:00:00,2015-08-03 12:00:00,"3,498.94",297,2015-08-03 13:00:00,31
Hire3,Toyota X-Dock F & V,"",2015-08-03 10:00:00,2015-08-03 12:00:00,"3,498.94",358,2015-08-03 14:00:00,31
IMV3,Toyota Tsusho Africa F & V,"",2015-08-03 06:30:00,2015-08-03 06:30:00,633.68,16,2015-08-03 07:40:00,0
IMV3,Toyota Tsusho Africa F & V,"",2015-08-03 23:00:00,2015-08-03 23:00:00,633.68,16,2015-08-03 23:20:00,0
140262,Meadow Feeds-Paarl & Ladismith F & V,"",2015-08-03 09:10:00,2015-08-03 09:10:00,"4,490.53",70,2015-08-03 09:15:00,43.9
140263,Meadow Feeds-Paarl & Ladismith F & V,"",2015-08-03 05:05:00,2015-08-03 05:05:00,"5,341.57",142,2015-08-03 05:05:00,0
140275,Meadow Feeds-Paarl & Ladismith F & V,"",2015-08-03 07:05:00,2015-08-03 07:05:00,"1,540.18",27,2015-08-03 07:05:00,0
140275,Meadow Feeds-Paarl & Ladismith F & V,"",2015-08-03 12:40:00,2015-08-03 12:40:00,"1,528.36",26,2015-08-03 12:40:00,0
140275,Meadow Feeds-Paarl & Ladismith F & V,"",2015-08-03 15:21:00,2015-08-03 15:22:00,"1,528.36",141,2015-08-03 15:23:00,0
140276,Meadow Feeds-Paarl & Ladismith F & V,"",2015-08-03 04:35:00,2015-08-03 04:35:00,"4,133.37",291,2015-08-03 04:35:00,0
545237,Peninsula Beverages - F&V,"",2015-08-03 07:00:00,2015-08-03 07:00:00,"3,370.53",71,2015-08-03 07:07:00,8
545237,Peninsula Beverages - F&V,"",2015-08-03 12:00:00,2015-08-03 12:00:00,"2,833.45",42,2015-08-03 12:06:00,8
644250,Peninsula Beverages - F&V,"",2015-08-03 08:00:00,2015-08-03 08:00:00,"3,963.17",103,2015-08-03 08:09:00,8
644250,Peninsula Beverages - F&V,"",2015-08-03 13:00:00,(none),"6,315.00",8,(none),8
Z06,PPC-Kraaifontein F & V,"",2015-08-03 06:00:00,2015-08-03 06:00:00,"1,426.51",38,2015-08-03 06:05:00,123.11
Z06,PPC-Kraaifontein F & V,"",2015-08-03 09:30:00,2015-08-03 09:30:00,"1,599.98",57,2015-08-03 09:35:00,32.7
Z06,PPC-Kraaifontein F & V,"",2015-08-03 11:30:00,2015-08-03 11:30:00,"1,326.08",27,2015-08-03 11:35:00,123.11
