Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
E065,Total SA Bridging F&V,"",2015-09-24 18:00:00,(none),"17,814.68",0,(none),0
E066,Total SA Bridging F&V,"",2015-09-24 18:00:00,(none),"14,482.67",0,(none),0
E100,Total SA Bridging F&V,"",2015-09-24 09:00:00,2015-09-24 09:33:00,"19,609.07",0,2015-09-24 11:56:00,0
E150,Total SA Bridging F&V,"",2015-09-24 18:00:00,2015-09-24 21:15:00,"17,029.70",553,2015-09-24 21:59:00,553
E171,Total SA Bridging F&V,"",2015-09-24 14:00:00,(none),"17,814.68",0,(none),0
E179,Total SA Bridging F&V,"",2015-09-24 18:00:00,(none),"11,903.30",0,(none),0
E167,Total SA Bridging F&V,"",2015-09-23 14:00:00,2015-09-24 10:20:00,"14,482.67",0,2015-09-24 12:19:00,0
E169,Total SA Bridging F&V,"",2015-09-24 10:00:00,2015-09-24 05:20:00,"19,609.07",0,2015-09-24 10:00:00,0
E170,Total SA Bridging F&V,"",2015-09-23 18:00:00,2015-09-24 06:50:00,"14,450.33",553,2015-09-24 07:49:00,553
E173,Total SA Bridging F&V,"",2015-09-24 10:00:00,2015-09-24 07:15:00,"19,609.07",0,2015-09-24 10:10:00,0
E176,Total SA Bridging F&V,"",2015-09-24 18:00:00,(none),"11,903.30",0,(none),0
