Truck,FM ID,Primary Fleet,Fleet Tonnages,Function Code,Date,Income,Contribution,Kms,Blackout Status
140271,5118,PPC - P.E,40.000,307,2015-10-14,"R12,022.28","R1,851.93",523,Yes
444074,9160,PPC - P.E,40.000,307,2015-10-14,"R10,159.90","R1,565.04",523,No
444075,9162,PPC - P.E,40.000,307,2015-10-14,"R10,159.90","R1,565.04",523,Yes
444076,9161,PPC - P.E,40.000,307,2015-10-14,"R11,653.92","R1,795.19",523,Yes
444077,9163,PPC - P.E,40.000,307,2015-10-14,"R11,653.92","R1,795.19",523,Yes
B40-1,"",PPC - P.E,40.000,307,2015-10-14,"R6,699.27","R1,031.96",282,Yes
B40-2,"",PPC - P.E,40.000,307,2015-10-14,"R6,699.27","R1,031.96",282,Yes
B40-4,"",PPC - P.E,40.000,307,2015-10-14,"R6,699.27","R1,031.96",282,Yes
D553,9727,PPC - P.E,40.000,307,2015-10-14,"R12,022.28","R1,851.93",523,No
D554,9716,PPC - P.E,40.000,307,2015-10-14,"R12,022.28","R1,851.93",523,Yes
D555,9726,PPC - P.E,40.000,307,2015-10-14,"R12,022.28","R1,851.93",523,Yes
D556,9728,PPC - P.E,40.000,307,2015-10-14,"R11,728.44","R1,806.66",523,Yes
D557,9725,PPC - P.E,40.000,307,2015-10-14,"R11,728.44","R1,806.66",523,No
D558,9734,PPC - P.E,40.000,307,2015-10-14,"R12,017.36","R1,851.17",523,Yes
D559,9733,PPC - P.E,40.000,307,2015-10-14,"R12,017.36","R1,851.17",523,Yes
