Truck,Date,Income,Contribution,Kms,Blackout Status
E103,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E104,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E105,2015-03-31,"R8,375.00","R2,220.84",500,No
E106,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E107,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E108,2015-03-31,"R8,375.00","R2,220.84",500,No
E109,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E110,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E111,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E112,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E145,2015-03-31,"R7,933.12","R1,442.74",328,Yes
E146,2015-03-31,"R7,933.12","R1,442.74",328,Yes
E150,2015-03-31,"R6,807.69","R2,009.39",385,Yes
E152,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E153,2015-03-31,"R6,807.69","R2,009.39",385,Yes
E155,2015-03-31,"R6,807.69","R2,009.39",385,Yes
E161,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E29,2015-03-31,"R6,807.69","R2,009.39",385,Yes
E45,2015-03-31,"R6,807.69","R2,009.39",385,Yes
E48,2015-03-31,"R6,807.69","R2,009.39",385,Yes
E50,2015-03-31,"R6,807.69","R2,009.39",385,Yes
E51,2015-03-31,"R6,807.69","R2,009.39",385,Yes
E68,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E69,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E70,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E71,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E72,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E73,2015-03-31,"R8,375.00","R2,220.84",500,No
E74,2015-03-31,"R8,375.00","R2,220.84",500,No
E75,2015-03-31,"R8,375.00","R2,220.84",500,Yes
E76,2015-03-31,"R8,375.00","R2,220.84",500,No
