Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
250,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-04 08:00:00,(none),"6,157.79",108,(none),108
251,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-04 07:00:00,(none),"7,293.39",244,(none),244
252,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-04 08:00:00,(none),"6,608.69",162,(none),162
253,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-04 08:00:00,(none),"6,608.69",162,(none),162
256,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-04 07:00:00,(none),"7,293.39",244,(none),244
257,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-04 07:00:00,(none),"6,859.19",192,(none),192
258,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-04 07:00:00,(none),"6,859.19",192,(none),192
259,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-04 07:00:00,(none),"4,231.20",192,(none),192
260,Wilmar Continental Edible Oils & Fats Pty Ltd,"",2015-08-04 07:00:00,(none),"5,508.00",326,(none),326
255,Wilmar Continental Edible Oils & Fats Pty Ltd F and V,"",2015-08-04 07:00:00,(none),"3,337.75",85,(none),85
D02,RE,"",2015-08-04 07:05:00,2015-08-04 16:15:00,"2,358.29",158,2015-08-04 16:20:00,0
D03,RE,"",2015-08-04 07:00:00,(none),"1,673.55",15,(none),15
D04,RE,"",2015-08-04 07:00:00,(none),"1,673.55",15,(none),15
D05,RE,"",2015-08-04 07:00:00,(none),"1,673.55",15,(none),15
D06,RE,"",2015-08-04 07:00:00,(none),"1,894.19",15,(none),15
D08,RE,"",2015-08-04 07:00:00,2015-08-04 11:04:00,"2,683.13",174,2015-08-04 12:00:00,0
D10,RE,"",2015-08-04 07:00:00,2015-08-04 11:05:00,"3,267.25",161,2015-08-04 12:00:00,0
D13,RE,"",2015-08-04 07:00:00,(none),"1,852.83",15,(none),15
D14,RE,"",2015-08-04 07:00:00,(none),"1,852.83",15,(none),15
D18,RE,"",2015-08-04 07:00:00,2015-08-04 11:10:00,"3,487.71",188,2015-08-04 12:00:00,0
D20,RE,"",2015-08-04 07:00:00,2015-08-04 11:10:00,"3,873.98",240,2015-08-04 12:00:00,0
D23,RE,"",2015-08-04 07:00:00,2015-08-04 11:00:00,"3,539.85",190,2015-08-04 12:00:00,0
D01,RE,"",2015-08-04 07:00:00,2015-08-04 11:55:00,"2,697.64",256,2015-08-04 12:00:00,0
D11,RE,"",2015-08-04 07:00:00,2015-08-04 11:05:00,"2,665.42",171,2015-08-04 12:00:00,0
D17,RE,"",2015-08-04 07:00:00,2015-08-04 11:00:00,"2,272.81",0,2015-08-04 12:00:00,0
D21,RE,"",2015-08-04 07:00:00,(none),"2,257.56",15,(none),15
D07,RE,"",2015-08-04 07:05:00,2015-08-04 16:15:00,"3,075.24",230,2015-08-04 16:20:00,0
644251,Illovo Raw Bulk,"",2015-08-04 00:15:00,2015-08-04 00:15:00,"2,770.23",211,2015-08-04 02:10:00,78
644251,Illovo Raw Bulk,"",2015-08-04 20:40:00,2015-08-04 20:40:00,"2,845.57",165,2015-08-04 20:50:00,78
644251,Illovo Raw Bulk,"",2015-08-04 14:00:00,2015-08-04 13:55:00,"2,950.52",215,2015-08-04 14:20:00,76.3
D28,RE,"",2015-08-04 07:00:00,(none),"1,868.73",10,(none),10
C1,Toyota Tsusho Africa F & V,"",2015-08-04 08:00:00,2015-08-04 08:00:00,633.68,17,2015-08-04 08:05:00,0
C1,Toyota Tsusho Africa F & V,"",2015-08-04 10:15:00,2015-08-04 10:15:00,633.68,17,2015-08-04 12:50:00,0
C2,Toyota X-Dock F & V,"",2015-08-04 07:00:00,2015-08-04 07:00:00,"3,498.94",119,2015-08-04 07:27:00,28.9
C3,Toyota Tsusho Africa F & V,"",2015-08-04 06:30:00,2015-08-04 06:30:00,422.46,16,2015-08-04 06:35:00,0
C3,Toyota Tsusho Africa F & V,"",2015-08-04 07:45:00,2015-08-04 07:45:00,422.46,17,2015-08-04 10:35:00,0
C3,Toyota Tsusho Africa F & V,"",2015-08-04 12:20:00,2015-08-04 12:20:00,422.46,16,2015-08-04 14:05:00,0
IMV1,Toyota Tsusho Africa F & V,"",2015-08-03 08:35:00,2015-08-03 08:35:00,0.00,16,2015-08-04 09:05:00,0
IMV1,Toyota Tsusho Africa F & V,"",2015-08-04 01:10:00,2015-08-04 01:10:00,158.42,16,2015-08-04 01:11:00,0
IMV1,Toyota Tsusho Africa F & V,"",2015-08-04 06:30:00,2015-08-04 06:30:00,158.42,17,2015-08-04 06:35:00,0
IMV1,Toyota Tsusho Africa F & V,"",2015-08-04 08:00:00,2015-08-04 08:00:00,158.42,17,2015-08-04 08:20:00,0
IMV1,Toyota Tsusho Africa F & V,"",2015-08-04 11:05:00,2015-08-04 11:05:00,158.42,16,2015-08-04 11:30:00,0
IMV1,Toyota Tsusho Africa F & V,"",2015-08-04 19:30:00,2015-08-04 19:30:00,158.42,17,2015-08-04 19:35:00,0
IMV1,Toyota Tsusho Africa F & V,"",2015-08-04 20:45:00,2015-08-04 20:45:00,158.42,16,2015-08-04 21:30:00,0
IMV1,Toyota Tsusho Africa F & V,"",2015-08-04 23:00:00,2015-08-04 23:00:00,158.42,17,2015-08-04 23:25:00,0
IMV2,Toyota Tsusho Africa F & V,"",2015-08-03 23:35:00,2015-08-03 23:35:00,181.05,17,2015-08-04 00:35:00,0
