Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
BWB002,Anglo American New,"",2015-09-29 00:32:00,(none),"12,919.20",700,(none),700
BWB005,Anglo American New,"",2015-09-29 00:44:00,(none),"12,919.20",700,(none),700
BWB006,Anglo American New,"",2015-09-29 00:22:00,(none),"12,919.20",700,(none),700
BWBT03,Anglo American New,"",2015-09-29 09:00:00,(none),654.15,24,(none),24
BWBT03,Anglo American New,"",2015-09-29 15:00:00,(none),654.15,24,(none),24
BWBT04,Anglo American New,"",2015-09-29 09:00:00,(none),"2,718.10",100,(none),100
BWBT04,Anglo American New,"",2015-09-29 15:00:00,(none),"2,718.10",100,(none),100
BWC002,Anglo American New,"",2015-09-29 08:00:00,(none),"11,627.20",630,(none),630
BWS27,Anglo American New,"",2015-09-29 05:00:00,(none),"2,718.10",100,(none),100
BWS27,Anglo American New,"",2015-09-29 12:00:00,(none),"2,718.10",100,(none),100
