Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
T024,Sappi ADHOC,"",2015-09-29 06:00:00,2015-09-29 05:08:00,"5,117.89",304,2015-09-29 05:38:00,135
T024,Sappi ADHOC,"",2015-09-29 15:00:00,2015-09-29 14:24:00,"4,354.87",150,2015-09-29 14:33:00,135
T038,Manzini Estate,"",2015-09-29 06:00:00,2015-09-29 06:09:00,"3,958.36",225,2015-09-29 06:35:00,85
T038,Mondi,"",2015-09-29 16:00:00,2015-09-29 16:13:00,"3,404.56",233,2015-09-29 16:38:00,110
T040,Manzini Estate,"",2015-09-29 16:00:00,2015-09-29 16:19:00,"3,353.26",207,2015-09-29 16:33:00,85
T041,Mondi,"",2015-09-29 09:00:00,(none),"4,450.40",110,(none),110
T041,Mondi,"",2015-09-29 18:00:00,2015-09-29 18:57:00,"3,510.25",109,2015-09-29 19:23:00,110
T043,Mondi,"",2015-09-29 07:00:00,2015-09-29 07:13:00,"2,573.35",104,2015-09-29 08:00:00,68
T043,Mondi,"",2015-09-29 20:00:00,2015-09-29 20:40:00,"2,429.45",95,2015-09-29 20:45:00,68
T044,Azyoken Trading,"",2015-09-29 11:00:00,2015-09-29 11:00:00,"3,532.10",226,2015-09-29 12:10:00,115
T044,Mondi,"",2015-09-29 18:00:00,2015-09-29 18:55:00,"2,851.49",120,2015-09-29 19:14:00,101
T046,Sappi ADHOC,"",2015-09-29 09:00:00,2015-09-29 09:12:00,"4,904.61",282,2015-09-29 10:21:00,120
T046,Sappi ADHOC,"",2015-09-29 17:00:00,2015-09-29 17:12:00,"5,264.66",283,2015-09-29 17:38:00,120
T049,Sappi ADHOC,"",2015-09-29 06:00:00,2015-09-29 06:00:00,"5,270.62",321,2015-09-29 06:57:00,163
T049,Sappi ADHOC,"",2015-09-29 16:00:00,2015-09-29 16:23:00,"5,553.95",325,2015-09-29 16:43:00,163
T039,NTE,"",2015-09-29 16:00:00,2015-09-29 16:18:00,"6,852.23",323,2015-09-29 16:27:00,285
T148,Sappi ADHOC,"",2015-09-29 05:00:00,2015-09-29 05:32:00,"4,875.28",285,2015-09-29 07:20:00,120
T148,Sappi ADHOC,"",2015-09-29 16:00:00,2015-09-29 16:22:00,"4,989.96",284,2015-09-29 16:44:00,120
T149,Sappi ADHOC,"",2015-09-29 10:00:00,2015-09-29 10:14:00,"5,005.96",294,2015-09-29 11:00:00,120
T149,Sappi ADHOC,"",2015-09-29 19:00:00,2015-09-29 19:34:00,"5,195.32",271,2015-09-29 19:43:00,120
T150,Sappi ADHOC,"",2015-09-29 12:00:00,2015-09-29 12:16:00,"5,431.57",282,2015-09-29 12:28:00,135
T150,Sappi ADHOC,"",2015-09-29 20:00:00,2015-09-29 20:03:00,"5,113.97",279,2015-09-29 20:14:00,120
T152,Sappi ADHOC,"",2015-09-29 13:00:00,2015-09-29 13:17:00,"5,155.31",282,2015-09-29 13:31:00,120
T151,Sappi ADHOC,"",2015-09-29 05:00:00,2015-09-29 05:19:00,"4,901.95",281,2015-09-29 05:27:00,120
T151,Sappi ADHOC,"",2015-09-29 14:00:00,2015-09-29 14:17:00,"5,064.63",278,2015-09-29 14:33:00,120
T151,Sappi ADHOC,"",2015-09-29 20:00:00,2015-09-29 20:58:00,"5,048.63",283,2015-09-29 20:59:00,120
