Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
T141,Sappi,"",2015-09-24 06:00:00,2015-09-24 05:16:00,"2,669.94",255,2015-09-24 05:17:00,117
T141,Sappi,"",2015-09-24 15:00:00,2015-09-24 14:09:00,"2,669.94",255,2015-09-24 14:11:00,117
T142,Sappi,"",2015-09-24 07:00:00,2015-09-24 06:45:00,"3,377.36",256,2015-09-24 06:50:00,132
T142,Sappi,"",2015-09-24 15:00:00,2015-09-24 14:54:00,"3,377.36",255,2015-09-24 14:59:00,132
T143,Sappi,"",2015-09-24 12:00:00,2015-09-24 11:04:00,"7,142.32",303,2015-09-24 11:04:00,292
T143,Sappi,"",2015-09-24 22:00:00,(none),"5,568.08",244,(none),244
T144,Sappi,"",2015-09-24 07:00:00,2015-09-24 06:50:00,"7,142.32",334,2015-09-24 07:05:00,292
T144,Sappi,"",2015-09-24 18:00:00,2015-09-24 18:00:00,"5,568.08",244,2015-09-24 18:20:00,244
T145,Sappi,"",2015-09-24 10:00:00,2015-09-24 09:34:00,"7,142.32",330,2015-09-24 09:40:00,292
T145,Sappi,"",2015-09-24 20:00:00,2015-09-24 19:49:00,"5,568.08",244,2015-09-24 20:04:00,244
T146,Sappi,"",2015-09-24 14:00:00,2015-09-24 17:20:00,"6,229.86",269,2015-09-24 17:38:00,254
T147,Sappi,"",2015-09-24 07:00:00,2015-09-24 06:47:00,"2,669.94",253,2015-09-24 06:53:00,117
T147,Sappi,"",2015-09-24 15:00:00,2015-09-24 15:11:00,"2,669.94",126,2015-09-24 15:43:00,117
