Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
E52,Total SA Bridging CPL,"",2015-08-03 10:00:00,(none),"5,133.60",1440,(none),1440
E53,Total SA Bridging CPL,"",2015-08-03 10:00:00,2015-08-03 11:00:00,"4,064.10",1140,2015-08-03 12:55:00,1140
E23,Total SA Bridging CPL,"",2015-08-03 10:00:00,2015-08-03 13:05:00,"4,064.10",1140,2015-08-03 14:20:00,1140
E25,Total SA Bridging CPL,"",2015-08-04 08:00:00,2015-08-03 17:20:00,"5,133.60",1440,2015-08-03 19:13:00,1440
E31,PUMA ENERGY DRAKENSBERG OIL'S (MLE),"",2015-08-03 18:00:00,2015-08-03 13:45:00,"12,451.70",540,2015-08-03 18:48:00,540
E33,Total SA Bridging CPL,"",2015-08-02 13:00:00,2015-08-03 08:45:00,"5,133.60",1440,2015-08-03 10:43:00,1440
E37,Total SA Bridging CPL,"",2015-08-02 14:00:00,2015-08-03 10:40:00,"1,782.50",500,2015-08-03 12:00:00,500
E114,Total SA Bridging CPL,"",2015-08-03 15:00:00,2015-08-03 17:10:00,"1,782.50",500,2015-08-03 22:20:00,500
E117,Total SA Bridging CPL,"",2015-08-03 10:00:00,2015-08-03 12:43:00,"5,133.60",1440,2015-08-03 13:53:00,1440
E113,Total SA Bridging CPL,"",2015-08-03 10:00:00,2015-08-03 09:15:00,"5,133.60",1440,2015-08-03 11:27:00,1440
E99,Total SA Bridging CPL,"",2015-08-03 10:00:00,2015-08-03 15:00:00,"1,782.50",500,2015-08-03 20:00:00,500
E38,Total SA Bridging CPL,"",2015-08-02 08:00:00,2015-08-03 10:15:00,"4,064.10",1140,2015-08-03 11:53:00,1140
E98,Total SA Bridging CPL,"",2015-08-03 12:00:00,2015-08-03 15:05:00,"1,782.50",500,2015-08-03 20:05:00,500
E29,Total SA Bridging CPL,"",2015-08-03 08:00:00,2015-08-03 09:30:00,"4,064.10",1140,2015-08-03 11:14:00,1140
E157,Total SA (Sishen Mines) F and V,"",2015-08-03 16:00:00,2015-08-03 14:30:00,"24,630.26",1350,2015-08-03 15:10:00,1350
E151,Total SA (Sishen Mines) F and V,"",(none),(none),"5,693.38",0,2015-08-03 00:00:00,0
