Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
545225,PPC-Hercules F & V,"",2015-10-01 01:00:00,(none),"5,600.80",55,(none),55
T12136,PPC-Hercules F & V,"",2015-10-01 01:00:00,(none),"7,125.54",235,(none),235
T2900,PPC-Hercules F & V,"",2015-10-01 01:00:00,(none),"8,896.62",319,(none),319
T2912,PPC-Hercules F & V,"",2015-10-01 01:00:00,(none),"4,736.75",0,(none),0
T2962,PPC-Hercules F & V,"",2015-10-01 01:00:00,(none),"4,690.26",16,(none),16
T2974,PPC-Hercules F & V,"",2015-10-01 01:00:00,(none),"5,303.04",16,(none),16
T2986,PPC-Hercules F & V,"",2015-10-01 01:00:00,(none),"7,900.38",235,(none),235
T2998,PPC-Hercules F & V,"",2015-10-01 01:00:00,(none),"8,896.62",319,(none),319
T3001,PPC-Hercules F & V,"",2015-10-01 01:00:00,(none),"4,988.11",16,(none),16
444048,PPC-Slurry,"",2015-10-01 00:05:00,2015-10-01 00:05:00,"7,003.16",210,2015-10-01 00:05:00,210
444049,PPC-Slurry,"",2015-10-01 00:05:00,2015-10-01 00:05:00,"7,014.21",210,2015-10-01 00:05:00,210
444067,PPC-Slurry,"",2015-10-01 00:05:00,2015-10-01 00:05:00,"7,201.99",210,2015-10-01 00:05:00,210
SN Matjoko 01,PPC-Slurry,"",2015-10-01 00:05:00,2015-10-01 00:05:00,275.65,90,2015-10-01 00:05:00,90
E40,PPC-Hercules F & V,"",2015-10-01 01:00:00,(none),"10,078.15",340,(none),340
D619,PPC-Hercules F & V,"",2015-10-01 01:00:00,(none),"5,303.04",16,(none),16
545233,PPC-Hercules F & V,"",(none),(none),"4,736.75",0,2015-10-01 00:00:00,0
545230,PPC-Hercules F & V,"",(none),(none),"4,736.75",0,2015-10-01 00:00:00,0
545229,PPC-Hercules F & V,"",(none),(none),"4,736.75",0,2015-10-01 00:00:00,0
545220,PPC-Hercules F & V,"",(none),(none),"4,736.75",0,2015-10-01 00:00:00,0
T12063,PPC-Hercules F & V,"",(none),(none),"4,736.75",0,2015-10-01 00:00:00,0
