Truck,FM ID,Primary Fleet,Function Code,Date,Income,Contribution,Kms,Blackout Status
4,1109,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E145,30144,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E146,30145,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E147,30480,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E148,411,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E149,413,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E77,1302,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E81,1313,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E82,1314,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E83,1315,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E84,1316,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E86,1307,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E87,1309,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E88,1310,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E89,1311,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E90,1312,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E91,1322,Energy - NCP Chlorine,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E92,1321,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E96,30054,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
E97,21018,Energy - NCP Other,206,2015-08-14,"R6,597.15","R1,377.60",305,Yes
