Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
Illovo Sub 23271/2,Illovo Refined-Noodesburg,"",2015-09-29 02:30:00,2015-09-29 02:30:00,"18,219.92",950,2015-09-29 02:30:00,392
BWB002,Anglo American New,"",2015-09-29 00:32:00,(none),"12,919.20",700,(none),700
BWB005,Anglo American New,"",2015-09-29 00:44:00,(none),"12,919.20",700,(none),700
BWB006,Anglo American New,"",2015-09-29 00:22:00,(none),"12,919.20",700,(none),700
FXC967MP,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"5,809.20",906,2015-09-29 01:00:00,906
BWBT03,Anglo American New,"",2015-09-29 09:00:00,(none),654.15,24,(none),24
BWBT03,Anglo American New,"",2015-09-29 15:00:00,(none),654.15,24,(none),24
BWBT04,Anglo American New,"",2015-09-29 09:00:00,(none),"2,718.10",100,(none),100
BWBT04,Anglo American New,"",2015-09-29 15:00:00,(none),"2,718.10",100,(none),100
BWC002,Anglo American New,"",2015-09-29 08:00:00,(none),"11,627.20",630,(none),630
Enduro 01,PPC-Slurry F & V,Enduro,2015-09-29 16:00:00,2015-09-29 16:00:00,"11,653.29",420,2015-09-29 17:00:00,420
Enduro 03,PPC-Slurry F & V,Enduro,2015-09-29 17:00:00,2015-09-29 17:00:00,"13,030.45",312,2015-09-29 18:22:00,312
SN Matjoko 01,PPC-Slurry,"",2015-09-29 15:00:00,2015-09-29 15:00:00,634.67,499,2015-09-29 15:32:00,499
Isilungo 01,PPC-Slurry,"",2015-09-29 16:00:00,2015-09-29 16:00:00,638.13,499,2015-09-29 17:20:00,499
Isilungo 01,PPC-Slurry,"",2015-09-29 10:30:00,2015-09-29 10:30:00,269.35,91,2015-09-29 11:05:00,118
343001,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"8,061.20",868,2015-09-29 01:00:00,868
343001,PPC-Dwaalboom,"",2015-09-29 13:00:00,2015-09-29 13:00:00,"1,787.60",10,2015-09-29 13:00:00,10
343003,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"8,061.20",868,2015-09-29 01:00:00,868
343003,PPC-Dwaalboom,"",2015-09-29 12:00:00,2015-09-29 12:00:00,"2,985.60",226,2015-09-29 12:00:00,226
343013,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"8,061.20",868,2015-09-29 01:00:00,868
343017,PPC-Dwaalboom,"",2015-09-29 14:55:00,2015-09-29 14:55:00,"8,061.20",868,2015-09-29 14:55:00,868
343018,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"8,061.20",868,2015-09-29 01:00:00,868
343018,PPC-Dwaalboom,"",2015-09-29 19:58:00,2015-09-29 19:58:00,"5,347.20",182,2015-09-29 19:58:00,182
343020,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"8,061.20",868,2015-09-29 01:00:00,868
343020,PPC-Dwaalboom,"",2015-09-29 10:40:00,2015-09-29 10:40:00,"2,985.60",226,2015-09-29 10:40:00,226
343021,PPC-Dwaalboom,"",2015-09-29 09:42:00,2015-09-29 09:42:00,"8,061.20",868,2015-09-29 09:42:00,868
343029,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"8,061.20",868,2015-09-29 01:00:00,868
343029,PPC-Dwaalboom,"",2015-09-29 12:00:00,2015-09-29 12:00:00,"6,120.00",358,2015-09-29 12:00:00,358
343036,PPC-Dwaalboom,"",2015-09-29 13:14:00,2015-09-29 13:14:00,"8,061.20",868,2015-09-29 13:14:00,868
343012,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"8,061.20",868,2015-09-29 01:00:00,868
BS90GMGP,PPC-Dwaalboom,"",2015-09-29 01:00:00,2015-09-29 01:00:00,"8,061.20",868,2015-09-29 01:00:00,868
