Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
HXP096NW,Sasko,JMMJ,2015-08-20 12:00:00,(none),"5,269.00",350,2015-08-20 13:00:00,350
HZL232NW,Sasko,JMMJ,2015-08-20 14:00:00,(none),"5,515.14",350,2015-08-20 15:00:00,350
CH21GVGP,Sasko,PA Stemmet,2015-08-20 16:00:00,(none),"5,691.00",369,2015-08-20 17:00:00,369
NDH24198,SRCC,PHUMAPHAMBILI,2015-08-20 07:00:00,2015-08-20 07:00:00,"10,958.18",1020,2015-08-20 07:00:00,1020
DTX958FS,Sasko,BZM,2015-08-19 12:00:00,(none),"17,830.00",800,2015-08-20 13:00:00,800
BN78WSGP,Sasko,DJJ Transport,2015-08-20 12:00:00,(none),"5,691.00",369,2015-08-20 13:00:00,369
Interlogix 001,Zambia Sugar -USD,Interlogix,2015-08-20 07:00:00,2015-08-20 07:00:00,"29,325.00",1651,2015-08-20 07:00:00,1651
Interlogix 002,Zambia Sugar -USD,Interlogix,2015-08-20 07:00:00,2015-08-20 07:00:00,"29,325.00",1651,2015-08-20 07:00:00,1651
Interlogix 003,Zambia Sugar -USD,Interlogix,2015-08-20 07:00:00,2015-08-20 07:00:00,"29,325.00",1651,2015-08-20 07:00:00,1651
BF03XZGP,Chemical Specialities,PHUMAPHAMBILI,2015-08-20 07:00:00,2015-08-20 07:00:00,"12,000.00",676,2015-08-20 07:00:00,676
MacDonalds Trans 001,SRCC,MacDonalds Transport Upington (Pty) Ltd,2015-08-20 07:00:00,(none),"10,958.18",1020,(none),1020
