Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
444008,Anglo American New,"",2015-08-03 10:00:00,(none),"5,132.88",0,(none),0
444008,Anglo American New,"",2015-08-03 22:00:00,2015-08-03 21:25:00,"5,239.95",204,2015-08-03 23:04:00,200
444009,Anglo American New,"",2015-08-03 23:00:00,(none),"5,216.76",200,(none),200
444022,Anglo American New,"",2015-08-03 10:00:00,2015-08-03 11:00:00,"5,013.11",203,2015-08-03 12:07:00,200
444028,Anglo American New,"",2015-08-03 22:00:00,(none),"10,464.48",630,(none),630
444029,Anglo American New,"",2015-08-02 22:00:00,2015-08-02 23:23:00,"5,315.38",201,2015-08-03 00:00:00,200
444036,Anglo American New,"",2015-08-03 19:00:00,(none),"5,132.88",200,(none),200
444036,Anglo American New,"",2015-08-03 23:30:00,(none),"5,132.88",200,(none),200
444037,Anglo American New,"",2015-08-03 10:00:00,2015-08-03 10:20:00,"5,219.66",196,2015-08-03 11:07:00,200
444037,Anglo American New,"",2015-08-03 21:00:00,2015-08-03 20:32:00,"5,092.96",203,2015-08-03 21:02:00,200
444038,Anglo American New,"",2015-08-03 12:00:00,2015-08-03 12:44:00,"5,057.36",193,2015-08-03 14:08:00,200
444041,Anglo American New,"",2015-08-03 02:00:00,2015-08-03 01:16:00,"2,869.66",155,2015-08-03 01:27:00,140
444043,Anglo American New,"",2015-08-03 06:00:00,2015-08-03 06:20:00,"5,387.75",193,2015-08-03 06:52:00,200
444043,Anglo American New,"",2015-08-03 16:00:00,2015-08-03 16:25:00,"5,205.17",194,2015-08-03 16:44:00,200
444016,Anglo American New,"",2015-08-03 12:00:00,2015-08-03 12:00:00,"5,301.12",201,2015-08-03 12:04:00,200
444016,Anglo American New,"",2015-08-03 23:00:00,2015-08-03 23:00:00,"5,204.17",202,2015-08-03 23:28:00,200
444025,Anglo American New,"",2015-08-03 10:00:00,2015-08-03 10:25:00,"9,291.34",417,2015-08-03 10:52:00,660
444026,Anglo American New,"",2015-08-03 10:00:00,2015-08-03 09:00:00,"9,508.38",417,2015-08-03 11:08:00,660
