Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
E021,Engen Langlaagte F & V,"",2015-10-01 07:00:00,(none),"6,847.27",0,(none),0
E025,Engen,"",2015-10-01 08:00:00,(none),"22,632.00",1300,(none),1300
E027,Engen,"",2015-10-01 08:00:00,(none),"23,835.84",1200,(none),1200
E117,Engen Langlaagte F & V,"",2015-10-01 07:00:00,(none),"6,847.27",0,(none),0
E113,Engen Langlaagte F & V,"",2015-10-01 07:00:00,(none),"150,640.00",0,(none),0
E059,Engen,"",2015-10-01 08:00:00,(none),"22,632.00",1300,(none),1300
E098,Engen,"",2015-10-01 08:00:00,(none),"20,596.00",1170,(none),1170
E158,Engen Langlaagte F & V,"",2015-10-01 07:00:00,(none),"6,847.27",0,(none),0
E159,Engen,"",2015-10-01 08:00:00,(none),"17,468.00",950,(none),950
E013,Total SA Bridging CPL,"",2015-10-01 10:00:00,(none),"5,962.50",500,(none),500
E015,Engen,"",2015-10-01 08:00:00,(none),"22,632.00",1300,(none),1300
