Truck,Customer,Subcontractor,Loading ETA,Loading Arrival,Tripleg Income,Total Kms,Loading Started,Expected Total Kms
125,Inter Africa Grains Pty Ltd USD,"",2015-09-29 10:00:00,2015-09-29 12:00:00,"29,750.00",1367,2015-09-29 14:47:00,1367
314,Inter Africa Grains Pty Ltd USD,"",2015-09-29 12:00:00,2015-09-29 13:28:00,"31,307.50",1367,2015-09-29 16:33:00,1367
315,Willowton Logistics,"",2015-09-29 15:00:00,2015-09-29 15:00:00,"7,500.00",640,2015-09-29 18:42:00,640
317,SAPPI SA Pty Ltd,"",2015-09-29 17:00:00,(none),"12,954.00",593,(none),593
318,Continental Compounders Pty Ltd,"",2015-09-29 18:00:00,(none),"59,751.79",2230,(none),2230
319,SAPPI SA Pty Ltd,"",2015-09-29 08:00:00,(none),"12,954.00",593,(none),593
320,Anderson Transport,"",2015-09-29 08:00:00,2015-09-29 13:00:00,"9,500.00",610,2015-09-29 14:00:00,610
321,SAPPI SA Pty Ltd,"",2015-09-29 12:00:00,2015-09-29 09:00:00,"12,954.00",593,2015-09-29 10:00:00,593
327,Inter Africa Grains Pty Ltd USD,"",2015-09-29 08:00:00,2015-09-29 10:00:00,"31,360.00",1367,2015-09-29 12:00:00,1367
58,Inter Africa Grains Pty Ltd USD,"",2015-09-29 10:00:00,(none),"30,625.00",1367,(none),1367
342,Barloworld Logistics (Cement),"",2015-09-29 18:00:00,(none),"3,268.00",443,(none),443
